algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,1,225,-11.250000000000025,-11.250000000000025,0.9954761904761905,0.15,0,out_of_energy,0,0,1,0,111,28,0,0,0,34,0.04572054979166667,0.057425000000000004,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,2,225,-11.250000000000025,-11.250000000000025,0.9909523809523809,0.15,0,out_of_energy,0,0,1,0,118,3,0,0,0,47,0.04511928136664063,0.057425000000000004,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,3,225,-11.250000000000025,-11.250000000000023,0.9864285714285714,0.15,0,out_of_energy,0,0,1,0,112,9,0,0,0,43,0.04353288767359457,0.06373625000000001,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,4,225,-11.250000000000025,-11.250000000000025,0.981904761904762,0.15,0,out_of_energy,0,0,1,0,114,19,0,0,0,45,0.043655354019180526,0.06373625000000001,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,5,225,-11.250000000000025,-11.250000000000025,0.9773809523809524,0.15,0,out_of_energy,0,0,1,0,110,8,0,0,0,51,0.04392732478399804,0.06750994128125,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,6,225,-11.250000000000025,-11.250000000000027,0.9728571428571429,0.15,0,out_of_energy,0,0,1,0,112,26,0,0,0,44,0.04249367544601518,0.0708331529291662,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,7,225,-11.250000000000025,-11.250000000000027,0.9683333333333334,0.15,0,out_of_energy,0,0,1,0,111,21,0,0,0,46,0.043507881548171035,0.06671330375000001,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,8,225,-11.250000000000025,-11.250000000000025,0.9638095238095238,0.15,0,out_of_energy,0,0,1,0,92,25,0,0,0,32,0.04513576459799165,0.07813616363949144,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,9,225,-11.250000000000025,-11.250000000000025,0.9592857142857143,0.15,0,out_of_energy,0,0,1,0,114,6,0,0,0,45,0.04264997083299125,0.06560928541906251,0.0,0.0,0.99,8,linear
q_learning,sparse_eps-linear_seed2,sparse,2,3d29f3ca91,10,225,-11.250000000000025,-11.250000000000025,0.9547619047619048,0.15,0,out_of_energy,0,0,1,0,98,21,0,0,0,41,0.042194920883279204,0.07458535357860782,0.0,0.0,0.99,8,linear
