algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,1,225,-222.75000000000023,-222.75000000000023,0.998,0.15,0,out_of_energy,0,0,1,0,114,15,0,0,0,33,1.0960592506027569,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,2,225,-169.75000000000006,-196.25000000000014,0.996004,0.15,0,out_of_energy,0,0,1,0,94,10,0,0,0,40,0.9477309703933234,20.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,3,225,-306.2500000000012,-232.91666666666717,0.994011992,0.15,0,out_of_energy,0,0,1,0,121,30,0,0,0,44,1.3689637569400812,20.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,4,225,-145.74999999999957,-211.12500000000026,0.992023968016,0.15,0,out_of_energy,0,0,1,0,100,3,0,0,0,49,0.7733635880910124,19.00228974094455,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,5,225,-165.24999999999991,-201.9500000000002,0.990039920079968,0.15,0,out_of_energy,0,0,1,0,103,5,0,0,0,60,0.809133830584396,19.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,6,225,-176.7500000000001,-197.75000000000014,0.9880598402398081,0.15,0,out_of_energy,0,0,1,0,102,8,0,0,0,43,0.8714320959968714,20.4675,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,7,225,-147.24999999999957,-190.53571428571436,0.9860837205593285,0.15,0,out_of_energy,0,0,1,0,113,1,0,0,0,48,0.6946441256183056,20.34364875,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,8,225,-170.75000000000017,-188.0625000000001,0.9841115531182099,0.15,0,out_of_energy,0,0,1,0,110,7,0,0,0,43,0.8504853067332937,20.758625000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,9,225,-137.74999999999957,-182.47222222222229,0.9821433300119734,0.15,0,out_of_energy,0,0,1,0,114,1,0,0,0,43,0.7374439765299846,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,10,225,-165.74999999999997,-180.80000000000004,0.9801790433519495,0.15,0,out_of_energy,0,0,1,0,104,5,0,0,0,41,0.8039158136402558,20.851637331618264,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,11,225,-162.24999999999966,-179.11363636363637,0.9782186852652456,0.15,0,out_of_energy,0,0,1,0,101,7,0,0,0,43,0.8026732620839049,20.397375,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,12,225,-227.75000000000088,-183.16666666666674,0.976262247894715,0.15,0,out_of_energy,0,0,1,0,116,15,0,0,0,47,0.9600855187798887,21.05,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,13,225,-237.25000000000108,-187.3269230769232,0.9743097233989256,0.15,0,out_of_energy,0,0,1,0,99,22,0,0,0,52,1.1289033606167864,19.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,14,225,-195.25000000000074,-187.89285714285734,0.9723611039521278,0.15,0,out_of_energy,0,0,1,0,93,14,0,0,0,39,0.8892573984041581,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,15,225,-177.75000000000037,-187.21666666666687,0.9704163817442236,0.15,0,out_of_energy,0,0,1,0,122,5,0,0,0,44,0.7432478959372378,20.45722498840461,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,16,225,-234.2500000000007,-190.15625000000023,0.9684755489807352,0.15,0,out_of_energy,0,0,1,0,109,20,0,0,0,49,1.0551404908177837,21.1175,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,17,225,-142.24999999999955,-187.33823529411782,0.9665385978827737,0.15,0,out_of_energy,0,0,1,0,113,0,0,0,0,33,0.552654264072679,20.439198896695334,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,18,225,-247.750000000001,-190.69444444444468,0.9646055206870082,0.15,0,out_of_energy,0,0,1,0,112,21,0,0,0,42,0.9711003517288525,20.312435241945234,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,19,225,-153.2499999999997,-188.7236842105265,0.9626763096456342,0.15,0,out_of_energy,0,0,1,0,105,4,0,0,0,51,0.6748950863190047,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,20,225,-194.25000000000014,-189.00000000000017,0.9607509570263429,0.15,0,out_of_energy,0,0,1,0,85,15,0,0,0,48,0.9688899439139868,20.758625000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,21,225,-205.2500000000001,-189.7738095238097,0.9588294551122902,0.15,0,out_of_energy,0,0,1,0,109,13,0,0,0,40,0.8790877084266469,20.64483125,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,22,225,-157.74999999999986,-188.31818181818198,0.9569117962020657,0.15,0,out_of_energy,0,0,1,0,104,6,0,0,0,44,0.6914461369774393,20.47752375,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,23,225,-174.7500000000002,-187.7282608695654,0.9549979726096616,0.15,0,out_of_energy,0,0,1,0,94,11,0,0,0,44,0.8075056146493959,20.337098539494324,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,24,225,-282.2500000000017,-191.66666666666694,0.9530879766644422,0.15,0,out_of_energy,0,0,1,0,117,26,0,0,0,40,1.0042195626603085,20.90475639691719,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,25,225,-194.7499999999998,-191.79000000000025,0.9511818007111134,0.15,0,out_of_energy,0,0,1,0,102,13,0,0,0,46,0.7734160760161545,20.799804846875002,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,26,225,-153.24999999999966,-190.30769230769255,0.9492794371096911,0.15,0,out_of_energy,0,0,1,0,113,3,0,0,0,47,0.6918697143716407,19.46846741306884,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,27,225,-176.24999999999963,-189.78703703703727,0.9473808782354717,0.15,0,out_of_energy,0,0,1,0,99,12,0,0,0,44,0.81824631485299,20.392500000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,28,225,-208.75000000000009,-190.46428571428595,0.9454861164790007,0.15,0,out_of_energy,0,0,1,0,116,13,0,0,0,44,0.8220719438205902,22.085570657097527,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,29,225,-308.75000000000034,-194.54310344827607,0.9435951442460427,0.15,0,out_of_energy,0,0,1,0,118,32,0,0,0,42,1.2775534123692243,21.05,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,30,225,-142.2499999999996,-192.8000000000002,0.9417079539575507,0.15,0,out_of_energy,0,0,1,0,111,0,0,0,0,54,0.6131015068280262,21.138385865176936,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,31,225,-191.25000000000085,-192.75000000000023,0.9398245380496356,0.15,0,out_of_energy,0,0,1,0,101,12,0,0,0,38,0.7967142246861216,19.876273993924695,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,32,225,-135.7499999999996,-190.96875000000017,0.9379448889735363,0.15,0,out_of_energy,0,0,1,0,102,1,0,0,0,40,0.5362167902581616,20.37746104819312,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,33,225,-168.7499999999996,-190.2954545454547,0.9360689991955893,0.15,0,out_of_energy,0,0,1,0,100,7,0,0,0,41,0.6350092202474474,19.696125000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,34,225,-204.25000000000097,-190.70588235294136,0.9341968611971981,0.15,0,out_of_energy,0,0,1,0,113,12,0,0,0,45,0.7686720617907026,20.432576840086888,0.0,0.0,0.99,8,exponential
q_learning,shaped_eps-exponential_seed1,shaped,1,4a77b6e251,35,225,-167.74999999999997,-190.05000000000018,0.9323284674748037,0.15,0,out_of_energy,0,0,1,0,98,7,0,0,0,44,0.6466329715802193,21.05,0.0,0.0,0.99,8,exponential
