algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule
q_learning,shaped_seed4,shaped,4,4a77b6e251,1,225,-299.75000000000153,-299.75000000000153,0.998,0.15,0,out_of_energy,0,0,1,0,108,32,0,0,0,51,1.408677110061765,20.892500000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,2,225,-153.24999999999972,-226.50000000000063,0.996004,0.15,0,out_of_energy,0,0,1,0,93,7,0,0,0,51,0.8632982069325483,21.05,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,3,225,-231.75000000000045,-228.25000000000057,0.994011992,0.15,0,out_of_energy,0,0,1,0,112,17,0,0,0,38,1.1287057069124768,20.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,4,225,-142.24999999999957,-206.7500000000003,0.992023968016,0.15,0,out_of_energy,0,0,1,0,109,0,0,0,0,35,0.7385715913917731,20.7771689375,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,5,225,-223.75000000000128,-210.1500000000005,0.990039920079968,0.15,0,out_of_energy,0,0,1,0,104,17,0,0,0,42,1.034742008106089,20.3308951875,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,6,225,-128.7499999999996,-196.58333333333368,0.9880598402398081,0.15,0,out_of_energy,0,0,1,0,88,2,0,0,0,36,0.6857379548459271,20.465890578125002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,7,225,-195.7500000000007,-196.4642857142861,0.9860837205593285,0.15,0,out_of_energy,0,0,1,0,110,12,0,0,0,43,0.8620287205504382,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,8,225,-213.75000000000026,-198.6250000000004,0.9841115531182099,0.15,0,out_of_energy,0,0,1,0,106,16,0,0,0,49,1.0156501182327524,19.684898750000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,9,225,-234.75000000000065,-202.6388888888893,0.9821433300119734,0.15,0,out_of_energy,0,0,1,0,112,19,0,0,0,41,0.9667480099566959,20.60814069159375,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,10,225,-216.25000000000045,-204.00000000000043,0.9801790433519495,0.15,0,out_of_energy,0,0,1,0,133,11,0,0,0,34,0.8905769895116514,20.74637375,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,11,225,-157.74999999999983,-199.79545454545493,0.9782186852652456,0.15,0,out_of_energy,0,0,1,0,100,5,0,0,0,49,0.7968617380908978,19.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,12,225,-162.24999999999997,-196.666666666667,0.976262247894715,0.15,0,out_of_energy,0,0,1,0,107,6,0,0,0,51,0.7503075525959649,20.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,13,225,-165.25000000000014,-194.2500000000003,0.9743097233989256,0.15,0,out_of_energy,0,0,1,0,109,5,0,0,0,46,0.7151641635572439,19.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,14,225,-153.74999999999957,-191.35714285714312,0.9723611039521278,0.15,0,out_of_energy,0,0,1,0,104,4,0,0,0,38,0.7580902646490736,20.241860398000494,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,15,225,-133.24999999999952,-187.48333333333355,0.9704163817442236,0.15,0,out_of_energy,0,0,1,0,105,0,0,0,0,40,0.5897768296939802,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,16,225,-241.75000000000085,-190.87500000000026,0.9684755489807352,0.15,0,out_of_energy,0,0,1,0,106,21,0,0,0,39,1.0702417578919343,20.4675,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,17,225,-184.7500000000003,-190.5147058823532,0.9665385978827737,0.15,0,out_of_energy,0,0,1,0,100,11,0,0,0,48,0.661993758683531,19.626258901028056,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,18,225,-160.75000000000017,-188.86111111111137,0.9646055206870082,0.15,0,out_of_energy,0,0,1,0,102,6,0,0,0,47,0.7041391512556581,18.46812151875,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,19,225,-205.75000000000034,-189.75000000000026,0.9626763096456342,0.15,0,out_of_energy,0,0,1,0,104,14,0,0,0,43,0.7861496385203006,20.337768750000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,20,225,-333.750000000001,-196.9500000000003,0.9607509570263429,0.15,0,out_of_energy,0,0,1,0,108,39,0,0,0,30,1.3212893620039106,20.287446696619426,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,21,225,-155.24999999999966,-194.96428571428598,0.9588294551122902,0.15,0,out_of_energy,0,0,1,0,101,4,0,0,0,50,0.5888873653455156,20.758625000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,22,225,-223.75,-196.2727272727275,0.9569117962020657,0.15,0,out_of_energy,0,0,1,0,118,15,0,0,0,49,0.7847953589546581,20.778531096875,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,23,225,-171.2500000000001,-195.18478260869588,0.9549979726096616,0.15,0,out_of_energy,0,0,1,0,117,6,0,0,0,45,0.7142065936089684,20.64483125,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,24,225,-153.74999999999974,-193.45833333333357,0.9530879766644422,0.15,0,out_of_energy,0,0,1,0,90,6,0,0,0,46,0.7144362380534791,17.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,25,225,-172.25000000000009,-192.6100000000002,0.9511818007111134,0.15,0,out_of_energy,0,0,1,0,101,7,0,0,0,50,0.8509318465025404,20.892500000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,26,225,-150.24999999999955,-190.98076923076945,0.9492794371096911,0.15,0,out_of_energy,0,0,1,0,119,0,0,0,0,48,0.5986281738407745,20.781506727552863,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,27,225,-188.75000000000074,-190.89814814814838,0.9473808782354717,0.15,0,out_of_energy,0,0,1,0,94,13,0,0,0,42,0.6721269150383241,19.717312332445307,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,28,225,-135.74999999999957,-188.92857142857164,0.9454861164790007,0.15,0,out_of_energy,0,0,1,0,104,2,0,0,0,51,0.8067734841146589,20.55,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,29,225,-190.25000000000063,-188.97413793103473,0.9435951442460427,0.15,0,out_of_energy,0,0,1,0,109,11,0,0,0,42,0.7729752637484477,20.509708907132794,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,30,225,-218.7500000000002,-189.9666666666669,0.9417079539575507,0.15,0,out_of_energy,0,0,1,0,96,18,0,0,0,56,0.9493531317748733,20.634640568803437,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,31,225,-215.7500000000009,-190.79838709677446,0.9398245380496356,0.15,0,out_of_energy,0,0,1,0,108,16,0,0,0,55,0.7511432868207716,19.6979032909375,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,32,225,-155.74999999999977,-189.70312500000023,0.9379448889735363,0.15,0,out_of_energy,0,0,1,0,112,3,0,0,0,47,0.6115222303485254,20.394136607718337,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,33,225,-213.75000000000068,-190.43181818181844,0.9360689991955893,0.15,0,out_of_energy,0,0,1,0,108,15,0,0,0,35,0.7875166785354362,21.014072048754933,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,34,225,-218.25000000000028,-191.25000000000023,0.9341968611971981,0.15,0,out_of_energy,0,0,1,0,97,18,0,0,0,44,0.8446537227905409,19.03339832728184,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,35,225,-127.24999999999957,-189.4214285714288,0.9323284674748037,0.15,0,out_of_energy,0,0,1,0,99,1,0,0,0,41,0.5660661996774565,20.700521764085938,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,36,225,-189.24999999999997,-189.41666666666688,0.930463810539854,0.15,0,out_of_energy,0,0,1,0,89,14,0,0,0,37,0.8319792189491938,20.904266148482716,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,37,225,-187.2499999999999,-189.35810810810833,0.9286028829187744,0.15,0,out_of_energy,0,0,1,0,99,12,0,0,0,41,0.7150732644982288,19.66429502766662,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,38,225,-274.2500000000011,-191.59210526315815,0.9267456771529368,0.15,0,out_of_energy,0,0,1,0,111,27,0,0,0,46,1.0129494739309097,18.588550285012467,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,39,225,-209.75000000000108,-192.05769230769258,0.9248921857986309,0.15,0,out_of_energy,0,0,1,0,114,15,0,0,0,51,0.7969343610034697,21.05,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,40,225,-143.7499999999996,-190.85000000000022,0.9230424014270336,0.15,0,out_of_energy,0,0,1,0,112,2,0,0,0,37,0.5709975788456749,19.77951025409375,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,41,225,-149.24999999999966,-189.83536585365877,0.9211963166241796,0.15,0,out_of_energy,0,0,1,0,85,7,0,0,0,39,0.5839895942577142,19.14832414980402,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,42,225,-165.24999999999977,-189.25000000000023,0.9193539239909312,0.15,0,out_of_energy,0,0,1,0,99,7,0,0,0,54,0.7376692122222193,19.445181772687302,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,43,225,-128.2499999999996,-187.83139534883742,0.9175152161429493,0.15,0,out_of_energy,0,0,1,0,93,2,0,0,0,44,0.6146404875012712,20.553763484766613,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,44,225,-180.75000000000017,-187.67045454545476,0.9156801857106633,0.15,0,out_of_energy,0,0,1,0,106,9,0,0,0,50,0.798723080905807,20.868583140818917,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,45,225,-225.75000000000134,-188.5166666666669,0.913848825339242,0.15,0,out_of_energy,0,0,1,0,110,17,0,0,0,34,0.7409167321236455,19.480274793407858,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,46,225,-181.25000000000048,-188.35869565217416,0.9120211276885636,0.15,0,out_of_energy,0,0,1,0,101,10,0,0,0,43,0.7625956366350299,20.142829914362927,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,47,225,-160.74999999999986,-187.77127659574492,0.9101970854331864,0.15,0,out_of_energy,0,0,1,0,116,3,0,0,0,45,0.5209924859740795,21.28451368013498,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,48,225,-173.75000000000017,-187.47916666666688,0.9083766912623201,0.15,0,out_of_energy,0,0,1,0,118,7,0,0,0,43,0.6359232016693259,17.892500000000002,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,49,225,-182.75000000000057,-187.38265306122472,0.9065599378797955,0.15,0,out_of_energy,0,0,1,0,114,10,0,0,0,39,0.8197776921618725,20.968375435343752,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,50,225,-121.74999999999956,-186.07000000000022,0.9047468180040359,0.15,0,out_of_energy,0,0,1,0,84,3,0,0,0,35,0.5385721199307448,20.74192493748113,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,51,225,-129.24999999999963,-184.9558823529414,0.9029373243680279,0.15,0,out_of_energy,0,0,1,0,99,0,0,0,0,50,0.49925409987318026,19.430298564698667,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,52,225,-148.74999999999963,-184.25961538461559,0.9011314497192918,0.15,0,out_of_energy,0,0,1,0,106,5,0,0,0,47,0.6953444532993822,19.6175,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,53,225,-193.75,-184.43867924528323,0.8993291868198532,0.15,0,out_of_energy,0,0,1,0,98,14,0,0,0,47,0.6698439116729412,20.664539055737897,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,54,225,-142.24999999999957,-183.65740740740762,0.8975305284462135,0.15,0,out_of_energy,0,0,1,0,97,3,0,0,0,52,0.6179523993826226,18.649545597672436,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,55,225,-171.2500000000001,-183.4318181818184,0.8957354673893211,0.15,0,out_of_energy,0,0,1,0,85,11,0,0,0,52,0.7765350815077777,19.203601829773838,0.0,0.0,0.99,8,exponential
q_learning,shaped_seed4,shaped,4,4a77b6e251,56,225,-136.7499999999996,-182.59821428571442,0.8939439964545425,0.15,0,out_of_energy,0,0,1,0,98,2,0,0,0,39,0.4587980961047884,19.656187657763866,0.0,0.0,0.99,8,exponential
