algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,1,225,-212.25000000000045,-212.25000000000045,0.999547619047619,0.15,0,out_of_energy,0,0,1,0,111,14,0,0,0,52,1.0895407439861111,21.05,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,2,225,-148.74999999999955,-180.5,0.9990952380952381,0.15,0,out_of_energy,0,0,1,0,100,5,0,0,0,40,0.8057443327177558,20.408887276875,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,3,225,-142.7499999999996,-167.91666666666654,0.9986428571428572,0.15,0,out_of_energy,0,0,1,0,100,2,0,0,0,42,0.7693195152238826,26.05,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,4,225,-252.25000000000063,-189.00000000000006,0.9981904761904762,0.15,0,out_of_energy,0,0,1,0,121,20,0,0,0,51,1.1531996379408336,20.252120560633365,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,5,225,-226.2500000000008,-196.45000000000022,0.9977380952380952,0.15,0,out_of_energy,0,0,1,0,115,17,0,0,0,45,1.0621248770740104,20.758625000000002,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,6,225,-130.7499999999996,-185.5000000000001,0.9972857142857143,0.15,0,out_of_energy,0,0,1,0,100,0,0,0,0,40,0.6845742100808883,20.9860439375,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,7,225,-210.75000000000108,-189.10714285714312,0.9968333333333333,0.15,0,out_of_energy,0,0,1,0,126,11,0,0,0,46,0.8891887869665249,20.680617726115624,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,8,225,-168.75000000000006,-186.56250000000023,0.9963809523809524,0.15,0,out_of_energy,0,0,1,0,110,5,0,0,0,49,0.8660133694814452,20.90252375,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,9,225,-149.7499999999996,-182.47222222222237,0.9959285714285714,0.15,0,out_of_energy,0,0,1,0,104,3,0,0,0,35,0.7899474521082425,20.892500000000002,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,10,225,-164.7499999999998,-180.7000000000001,0.9954761904761905,0.15,0,out_of_energy,0,0,1,0,96,7,0,0,0,53,0.8559409113092448,20.2175,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,11,225,-188.24999999999986,-181.3863636363637,0.9950238095238095,0.15,0,out_of_energy,0,0,1,0,105,10,0,0,0,38,0.7579261295952869,19.544703078125,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,12,225,-229.250000000001,-185.37500000000014,0.9945714285714286,0.15,0,out_of_energy,0,0,1,0,103,20,0,0,0,37,0.8787970411166837,20.2576970788125,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,13,225,-221.7500000000007,-188.17307692307713,0.9941190476190476,0.15,0,out_of_energy,0,0,1,0,114,16,0,0,0,54,0.9986710483720272,25.142500000000002,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,14,225,-189.25000000000045,-188.25000000000023,0.9936666666666667,0.15,0,out_of_energy,0,0,1,0,117,9,0,0,0,41,0.7389352360295111,20.015858209704476,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,15,225,-148.24999999999952,-185.5833333333335,0.9932142857142857,0.15,0,out_of_energy,0,0,1,0,117,0,0,0,0,45,0.5522191258888868,21.05,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,16,225,-279.25000000000045,-191.4375000000002,0.9927619047619047,0.15,0,out_of_energy,0,0,1,0,95,30,0,0,0,46,1.212247416721903,21.05,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,17,225,-132.74999999999966,-187.98529411764721,0.9923095238095239,0.15,0,out_of_energy,0,0,1,0,82,4,0,0,0,42,0.6975272977657249,19.73736762526453,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,18,225,-167.75000000000014,-186.86111111111126,0.9918571428571429,0.15,0,out_of_energy,0,0,1,0,92,8,0,0,0,47,0.7822377371196164,20.86983125,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,19,225,-158.7499999999998,-185.38157894736855,0.9914047619047619,0.15,0,out_of_energy,0,0,1,0,110,5,0,0,0,55,0.6612291581477755,20.779922712218752,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,20,225,-148.7499999999995,-183.55000000000013,0.9909523809523809,0.15,0,out_of_energy,0,0,1,0,108,4,0,0,0,38,0.7479557658198484,20.64483125,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,21,225,-185.75000000000023,-183.65476190476204,0.9905,0.15,0,out_of_energy,0,0,1,0,97,10,1,0,0,51,0.838989191726772,20.833625,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,22,225,-168.24999999999997,-182.95454545454558,0.9900476190476191,0.15,0,out_of_energy,0,0,1,0,93,8,0,0,0,52,0.7924733136145717,19.24673125845969,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,23,225,-161.7499999999999,-182.0326086956523,0.9895952380952381,0.15,0,out_of_energy,0,0,1,0,102,5,0,0,0,38,0.7316557145641397,21.13027752471875,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,24,225,-150.74999999999966,-180.72916666666674,0.9891428571428571,0.15,0,out_of_energy,0,0,1,0,112,2,0,0,0,50,0.5648820282738157,20.55,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,25,225,-192.25000000000017,-181.19000000000008,0.9886904761904762,0.15,0,out_of_energy,0,0,1,0,95,13,0,0,0,46,0.8837369954624864,19.674875,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,26,225,-261.7500000000005,-184.28846153846163,0.9882380952380952,0.15,0,out_of_energy,0,0,1,0,134,19,0,0,0,39,0.8378024573339806,19.32865188125,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,27,225,-216.7500000000002,-185.49074074074085,0.9877857142857143,0.15,0,out_of_energy,0,0,1,0,98,17,0,0,0,47,0.8950394607603637,20.432834230350014,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,28,225,-208.25000000000045,-186.30357142857156,0.9873333333333333,0.15,0,out_of_energy,0,0,1,0,117,13,0,0,0,38,0.8325520907633518,19.947688128384154,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,29,225,-371.7500000000019,-192.69827586206915,0.9868809523809524,0.15,0,out_of_energy,0,0,1,0,118,44,0,0,0,39,1.316396786381508,18.196568451260156,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,30,225,-212.75000000000048,-193.36666666666687,0.9864285714285714,0.15,0,out_of_energy,0,0,1,0,98,16,0,0,0,39,0.9410844885792898,20.90252375,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,31,225,-214.25000000000034,-194.04032258064538,0.9859761904761905,0.15,0,out_of_energy,0,0,1,0,111,14,0,0,0,52,0.8582680161185978,24.7175,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,32,225,-282.25000000000085,-196.79687500000023,0.9855238095238095,0.15,0,out_of_energy,0,0,1,0,95,31,0,0,0,37,0.9844325770653178,25.71252158125,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,33,225,-208.75000000000114,-197.15909090909116,0.9850714285714286,0.15,0,out_of_energy,0,0,1,0,110,14,0,0,0,54,0.7670483913240582,21.0171876875,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,34,225,-144.24999999999957,-195.60294117647084,0.9846190476190476,0.15,0,out_of_energy,0,0,1,0,103,2,0,0,0,46,0.6205141075485648,20.8090830539375,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,35,225,-159.74999999999994,-194.57857142857165,0.9841666666666666,0.15,0,out_of_energy,0,0,1,0,120,4,0,0,0,45,0.7145567194007774,20.90252375,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,36,225,-257.25000000000034,-196.31944444444468,0.9837142857142858,0.15,0,out_of_energy,0,0,1,0,103,24,0,0,0,38,0.8583012256705917,20.639048168557814,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,37,225,-170.25000000000026,-195.6148648648651,0.9832619047619048,0.15,0,out_of_energy,0,0,1,0,105,6,0,0,0,36,0.6888788491691329,21.344275010078704,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,38,225,-212.7500000000008,-196.06578947368445,0.9828095238095238,0.15,0,out_of_energy,0,0,1,0,100,17,0,0,0,45,0.7612486535314106,19.779690263177674,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,39,225,-177.75000000000037,-195.59615384615407,0.9823571428571428,0.15,0,out_of_energy,0,0,1,0,100,9,0,0,0,42,0.7440756524270478,19.759742785387743,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,40,225,-229.2500000000001,-196.43750000000023,0.981904761904762,0.15,0,out_of_energy,0,0,1,0,103,19,0,0,0,44,0.8455316407271317,19.75218362159375,0.0,0.0,0.99,8,linear
q_learning,shaped_eps-linear_seed3,shaped,3,4a77b6e251,41,225,-219.75000000000094,-197.00609756097586,0.981452380952381,0.15,0,out_of_energy,0,0,1,0,106,16,0,0,0,42,0.7713649193473399,20.31671876976094,0.0,0.0,0.99,8,linear
