algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule
q_learning,sparse_seed5,sparse,5,4a77b6e251,1,225,-11.250000000000025,-11.250000000000025,0.998,0.15,0,out_of_energy,0,0,1,0,102,3,0,0,0,44,0.04599145523958334,0.05,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,2,225,-11.250000000000025,-11.250000000000025,0.996004,0.15,0,out_of_energy,0,0,1,0,105,22,0,0,0,45,0.04616739153703646,0.06483886250000001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,3,225,-11.250000000000025,-11.250000000000023,0.994011992,0.15,0,out_of_energy,0,0,1,0,106,10,0,0,0,43,0.04457971041666667,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,4,225,-11.250000000000025,-11.250000000000025,0.992023968016,0.15,0,out_of_energy,0,0,1,0,113,20,0,0,0,41,0.04313285838741502,0.06373625000000001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,5,225,-11.250000000000025,-11.250000000000025,0.990039920079968,0.15,0,out_of_energy,0,0,1,0,92,28,0,0,0,54,0.04226659580794981,0.07224160420625,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,6,225,-11.250000000000025,-11.250000000000027,0.9880598402398081,0.15,0,out_of_energy,0,0,1,0,109,2,0,0,0,41,0.044300105636002576,0.08528923841436642,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,7,225,-11.250000000000025,-11.250000000000027,0.9860837205593285,0.15,0,out_of_energy,0,0,1,0,108,17,0,0,0,46,0.04511557135243281,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,8,225,-11.250000000000025,-11.250000000000025,0.9841115531182099,0.15,0,out_of_energy,0,0,1,0,118,3,0,0,0,48,0.042230448428728334,0.06663897493315324,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,9,225,-11.250000000000025,-11.250000000000025,0.9821433300119734,0.15,0,out_of_energy,0,0,1,0,113,12,0,0,0,38,0.04159287763195451,0.07629834332436816,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed5,sparse,5,4a77b6e251,10,225,-11.250000000000025,-11.250000000000025,0.9801790433519495,0.15,0,out_of_energy,0,0,1,0,111,10,0,0,0,35,0.04279201479621958,0.07220364266523642,0.0,0.0,0.99,8,exponential
