episode,update,state,action,reward,next_state,done,q_old,q_new,td_error,alpha,gamma,epsilon
36,8000,"(3, 3, 0, 101)",3,-0.05,"(4, 3, 0, 100)",0,-0.068055,-0.071475,-0.022799,0.15,0.99,0.932328
38,8500,"(3, 13, 0, 51)",0,-0.05,"(3, 13, 0, 50)",0,-0.0075,-0.013875,-0.0425,0.15,0.99,0.928603
40,9000,"(2, 1, 0, 1)",1,-0.05,"(2, 1, 0, 0)",1,-0.029933,-0.032943,-0.020067,0.15,0.99,0.924892
43,9500,"(3, 2, 0, 176)",3,-0.05,"(3, 2, 0, 175)",0,-0.111621,-0.118953,-0.048884,0.15,0.99,0.919354
45,10000,"(7, 3, 0, 126)",2,-0.05,"(7, 3, 0, 125)",0,-0.022466,-0.029933,-0.049775,0.15,0.99,0.91568
47,10500,"(5, 3, 0, 76)",1,-0.05,"(5, 4, 0, 75)",0,-0.062463,-0.066678,-0.028094,0.15,0.99,0.912021
49,11000,"(6, 9, 0, 26)",1,-0.05,"(6, 9, 0, 25)",0,-0.014989,-0.022466,-0.04985,0.15,0.99,0.908377
52,11500,"(6, 3, 0, 201)",2,-0.05,"(6, 3, 0, 200)",0,-0.0075,-0.014989,-0.049925,0.15,0.99,0.902937
54,12000,"(9, 5, 0, 151)",3,-0.05,"(9, 4, 0, 150)",0,0.0,-0.0075,-0.05,0.15,0.99,0.899329
56,12500,"(5, 6, 0, 101)",2,-0.05,"(5, 5, 0, 100)",0,-0.048923,-0.056845,-0.052819,0.15,0.99,0.895735
58,13000,"(11, 1, 0, 51)",0,-0.05,"(11, 2, 0, 50)",0,-0.027877,-0.034532,-0.044365,0.15,0.99,0.892156
60,13500,"(1, 6, 0, 1)",2,-0.05,"(1, 6, 0, 0)",1,-0.044084,-0.044971,-0.005916,0.15,0.99,0.888591
63,14000,"(9, 5, 0, 176)",0,-0.05,"(9, 5, 0, 175)",0,-0.0075,-0.014989,-0.049925,0.15,0.99,0.88327
65,14500,"(9, 5, 0, 126)",2,-0.05,"(9, 5, 0, 125)",0,-0.048529,-0.053593,-0.033759,0.15,0.99,0.879741
67,15000,"(5, 7, 0, 76)",0,-0.05,"(5, 7, 0, 75)",0,-0.050227,-0.055415,-0.034588,0.15,0.99,0.876225
69,15500,"(12, 1, 0, 26)",3,-0.05,"(12, 1, 0, 25)",0,-0.014989,-0.022301,-0.048748,0.15,0.99,0.872724
72,16000,"(7, 1, 0, 201)",1,-0.05,"(7, 1, 0, 200)",0,-0.055882,-0.061433,-0.03701,0.15,0.99,0.867498
74,16500,"(15, 3, 0, 151)",3,-0.05,"(15, 2, 0, 150)",0,-0.00956,-0.017852,-0.055278,0.15,0.99,0.864031
76,17000,"(1, 13, 0, 101)",3,-0.05,"(1, 12, 0, 100)",0,-0.021354,-0.027711,-0.042382,0.15,0.99,0.860579
78,17500,"(11, 3, 0, 51)",1,-0.05,"(11, 3, 0, 50)",0,-0.033971,-0.040149,-0.041185,0.15,0.99,0.85714
80,18000,"(5, 7, 0, 1)",2,-0.05,"(6, 7, 0, 0)",1,-0.023435,-0.027419,-0.026565,0.15,0.99,0.853715
83,18500,"(6, 3, 0, 176)",0,-0.05,"(5, 3, 0, 175)",0,-0.091248,-0.100454,-0.061378,0.15,0.99,0.848603
85,19000,"(14, 1, 0, 126)",2,-0.05,"(14, 1, 0, 125)",0,-0.020408,-0.027072,-0.044431,0.15,0.99,0.845212
87,19500,"(6, 9, 0, 76)",0,-0.05,"(5, 9, 0, 75)",0,-0.026508,-0.034172,-0.05109,0.15,0.99,0.841834
89,20000,"(6, 7, 0, 26)",3,-0.05,"(6, 7, 0, 25)",0,-0.027071,-0.033586,-0.043436,0.15,0.99,0.83847
92,20500,"(4, 1, 0, 201)",0,-0.05,"(3, 1, 0, 200)",0,-0.243355,-0.246459,-0.02069,0.15,0.99,0.833449
94,21000,"(9, 1, 0, 151)",3,-0.05,"(9, 1, 0, 150)",0,-0.055353,-0.062391,-0.046923,0.15,0.99,0.830119
96,21500,"(11, 2, 0, 101)",1,-0.05,"(11, 3, 0, 100)",0,-0.036797,-0.043435,-0.044253,0.15,0.99,0.826802
98,22000,"(7, 10, 0, 51)",3,-0.05,"(7, 9, 0, 50)",0,-0.0485,-0.055447,-0.046312,0.15,0.99,0.823498
100,22500,"(7, 1, 0, 1)",2,-0.05,"(8, 1, 0, 0)",1,-0.073384,-0.069876,0.023384,0.15,0.99,0.820207
103,23000,"(1, 3, 0, 176)",1,-0.05,"(1, 4, 0, 175)",0,-0.137249,-0.137949,-0.004666,0.15,0.99,0.815296
105,23500,"(15, 2, 0, 126)",2,-0.05,"(15, 2, 0, 125)",0,-0.014989,-0.022466,-0.04985,0.15,0.99,0.812038
107,24000,"(2, 3, 0, 76)",3,-0.05,"(2, 3, 0, 75)",0,-0.067908,-0.075306,-0.049321,0.15,0.99,0.808793
109,24500,"(5, 1, 0, 26)",1,-0.05,"(5, 1, 0, 25)",0,-0.089537,-0.094763,-0.034839,0.15,0.99,0.805561
112,25000,"(5, 1, 0, 201)",1,-0.05,"(5, 1, 0, 200)",0,-0.154215,-0.161317,-0.047346,0.15,0.99,0.800737
114,25500,"(10, 3, 0, 151)",3,-0.05,"(10, 3, 0, 150)",0,-0.064997,-0.07089,-0.039284,0.15,0.99,0.797538
116,26000,"(9, 5, 0, 101)",0,-0.05,"(8, 5, 0, 100)",0,-0.048318,-0.054132,-0.038765,0.15,0.99,0.794351
118,26500,"(6, 3, 0, 51)",3,-0.05,"(6, 3, 0, 50)",0,-0.089355,-0.094295,-0.032932,0.15,0.99,0.791176
120,27000,"(11, 10, 0, 1)",3,-0.05,"(11, 9, 0, 0)",1,-0.032041,-0.034735,-0.017959,0.15,0.99,0.788015
123,27500,"(7, 3, 0, 176)",3,-0.05,"(7, 3, 0, 175)",0,-0.13464,-0.139928,-0.035253,0.15,0.99,0.783296
125,28000,"(7, 11, 0, 126)",1,-0.05,"(7, 11, 0, 125)",0,-0.026596,-0.034056,-0.049734,0.15,0.99,0.780166
127,28500,"(13, 1, 0, 76)",2,-0.05,"(14, 1, 0, 75)",0,-0.035994,-0.044302,-0.055381,0.15,0.99,0.777049
129,29000,"(9, 8, 0, 26)",1,-0.05,"(9, 9, 0, 25)",0,-0.064974,-0.068131,-0.021048,0.15,0.99,0.773944
132,29500,"(6, 1, 0, 201)",1,-0.05,"(6, 1, 0, 200)",0,-0.162984,-0.167168,-0.027889,0.15,0.99,0.769309
134,30000,"(13, 2, 0, 151)",2,-0.05,"(13, 1, 0, 150)",0,-0.069971,-0.076336,-0.042434,0.15,0.99,0.766235
136,30500,"(10, 1, 0, 101)",2,-0.05,"(11, 1, 0, 100)",0,-0.076808,-0.080177,-0.022461,0.15,0.99,0.763173
138,31000,"(9, 1, 0, 51)",1,-0.05,"(9, 2, 0, 50)",0,-0.082192,-0.086781,-0.030591,0.15,0.99,0.760123
140,31500,"(9, 2, 0, 1)",3,-0.05,"(9, 2, 0, 0)",1,-0.067662,-0.065012,0.017662,0.15,0.99,0.757086
143,32000,"(4, 1, 0, 176)",3,-0.05,"(4, 1, 0, 175)",0,-0.230655,-0.237809,-0.047693,0.15,0.99,0.752553
145,32500,"(11, 3, 0, 126)",1,-0.05,"(11, 3, 0, 125)",0,-0.131632,-0.138825,-0.047949,0.15,0.99,0.749545
147,33000,"(11, 3, 0, 76)",3,-0.05,"(11, 2, 0, 75)",0,-0.077851,-0.082894,-0.03362,0.15,0.99,0.74655
149,33500,"(2, 3, 0, 26)",0,-0.05,"(1, 3, 0, 25)",0,-0.077841,-0.08559,-0.05166,0.15,0.99,0.743567
152,34000,"(2, 3, 0, 201)",0,-0.05,"(1, 3, 0, 200)",0,-0.130651,-0.132477,-0.012176,0.15,0.99,0.739115
154,34500,"(7, 3, 0, 151)",3,-0.05,"(7, 3, 0, 150)",0,-0.172394,-0.179315,-0.046142,0.15,0.99,0.736161
156,35000,"(6, 7, 0, 101)",2,-0.05,"(7, 7, 0, 100)",0,-0.080432,-0.086128,-0.037976,0.15,0.99,0.733219
158,35500,"(6, 9, 0, 51)",0,-0.05,"(5, 9, 0, 50)",0,-0.079593,-0.083049,-0.023042,0.15,0.99,0.730289
160,36000,"(3, 9, 0, 1)",1,-0.05,"(3, 9, 0, 0)",1,-0.064339,-0.062188,0.014339,0.15,0.99,0.727371
163,36500,"(3, 7, 0, 176)",2,-0.05,"(3, 7, 0, 175)",0,-0.027877,-0.035335,-0.049721,0.15,0.99,0.723016
165,37000,"(15, 3, 0, 126)",3,-0.05,"(15, 2, 0, 125)",0,-0.054488,-0.061153,-0.044434,0.15,0.99,0.720126
167,37500,"(9, 13, 0, 76)",2,-0.05,"(10, 13, 0, 75)",0,-0.032073,-0.036206,-0.027555,0.15,0.99,0.717249
169,38000,"(7, 11, 0, 26)",2,-0.05,"(7, 11, 0, 25)",0,-0.029566,-0.037022,-0.049704,0.15,0.99,0.714383
172,38500,"(10, 1, 0, 201)",0,-0.05,"(9, 1, 0, 200)",0,-0.044179,-0.056575,-0.082639,0.15,0.99,0.710105
174,39000,"(15, 5, 0, 151)",1,-0.05,"(15, 5, 0, 150)",0,-0.020408,-0.024846,-0.029593,0.15,0.99,0.707267
176,39500,"(5, 9, 0, 101)",2,-0.05,"(6, 9, 0, 100)",0,-0.070591,-0.078654,-0.053755,0.15,0.99,0.704441
178,40000,"(14, 5, 0, 51)",0,-0.05,"(13, 5, 0, 50)",0,-0.071039,-0.074681,-0.02428,0.15,0.99,0.701626
180,40500,"(9, 9, 0, 1)",2,-0.05,"(10, 9, 0, 0)",1,-0.052973,-0.052527,0.002973,0.15,0.99,0.698823
183,41000,"(13, 5, 0, 176)",0,-0.05,"(12, 5, 0, 175)",0,-0.014989,-0.021354,-0.042436,0.15,0.99,0.694638
185,41500,"(5, 4, 0, 126)",0,-0.05,"(5, 4, 0, 125)",0,-0.132553,-0.139854,-0.048674,0.15,0.99,0.691862
187,42000,"(1, 10, 0, 76)",0,-0.05,"(1, 10, 0, 75)",0,-0.075675,-0.082375,-0.044664,0.15,0.99,0.689098
189,42500,"(11, 3, 0, 26)",0,-0.05,"(10, 3, 0, 25)",0,-0.082646,-0.090508,-0.052415,0.15,0.99,0.686344
192,43000,"(3, 2, 0, 201)",1,-0.05,"(3, 3, 0, 200)",0,-0.286166,-0.285129,0.006916,0.15,0.99,0.682234
194,43500,"(2, 1, 0, 151)",0,-0.05,"(2, 1, 0, 150)",0,-0.167437,-0.174555,-0.047456,0.15,0.99,0.679508
196,44000,"(11, 9, 0, 101)",3,-0.05,"(11, 9, 0, 100)",0,-0.06815,-0.074329,-0.041199,0.15,0.99,0.676793
198,44500,"(14, 11, 0, 51)",3,-0.05,"(14, 11, 0, 50)",0,-0.044637,-0.05207,-0.049554,0.15,0.99,0.674088
200,45000,"(12, 5, 0, 1)",2,-0.05,"(13, 5, 0, 0)",1,-0.032549,-0.035167,-0.017451,0.15,0.99,0.671394
203,45500,"(3, 5, 0, 176)",1,-0.05,"(3, 6, 0, 175)",0,-0.100151,-0.102528,-0.015845,0.15,0.99,0.667374
205,46000,"(12, 11, 0, 126)",0,-0.05,"(11, 11, 0, 125)",0,-0.023271,-0.03102,-0.051662,0.15,0.99,0.664707
207,46500,"(2, 1, 0, 76)",3,-0.05,"(2, 1, 0, 75)",0,-0.135705,-0.14094,-0.034896,0.15,0.99,0.662051
209,47000,"(15, 7, 0, 26)",0,-0.05,"(15, 7, 0, 25)",0,-0.026101,-0.033562,-0.049739,0.15,0.99,0.659406
212,47500,"(12, 1, 0, 201)",3,-0.05,"(12, 1, 0, 200)",0,-0.013875,-0.020408,-0.04355,0.15,0.99,0.655457
214,48000,"(5, 9, 0, 151)",3,-0.05,"(5, 8, 0, 150)",0,-0.08965,-0.097521,-0.052476,0.15,0.99,0.652838
216,48500,"(15, 6, 0, 101)",1,-0.05,"(15, 7, 0, 100)",0,-0.027711,-0.033115,-0.036025,0.15,0.99,0.650229
218,49000,"(13, 5, 0, 51)",1,-0.05,"(13, 5, 0, 50)",0,-0.062441,-0.069847,-0.049376,0.15,0.99,0.647631
220,49500,"(3, 8, 0, 1)",2,-0.05,"(3, 8, 0, 0)",1,-0.097387,-0.090279,0.047387,0.15,0.99,0.645043
223,50000,"(1, 10, 0, 176)",2,-0.05,"(1, 10, 0, 175)",0,-0.022301,-0.029767,-0.049777,0.15,0.99,0.64118
225,50500,"(7, 9, 0, 126)",0,-0.05,"(6, 9, 0, 125)",0,-0.080018,-0.089326,-0.062051,0.15,0.99,0.638618
227,51000,"(9, 8, 0, 76)",1,-0.05,"(9, 9, 0, 75)",0,-0.074569,-0.079565,-0.033302,0.15,0.99,0.636066
229,51500,"(7, 7, 0, 26)",1,-0.05,"(7, 8, 0, 25)",0,-0.083538,-0.088981,-0.036287,0.15,0.99,0.633524
232,52000,"(5, 6, 0, 201)",0,-0.05,"(5, 6, 0, 200)",0,-0.063968,-0.06836,-0.029283,0.15,0.99,0.629731
234,52500,"(9, 10, 0, 151)",2,-0.05,"(9, 10, 0, 150)",0,-0.033401,-0.039911,-0.0434,0.15,0.99,0.627215
236,53000,"(3, 3, 0, 101)",2,-0.05,"(3, 3, 0, 100)",0,-0.127832,-0.13514,-0.048722,0.15,0.99,0.624708
238,53500,"(7, 10, 0, 51)",0,-0.05,"(7, 10, 0, 50)",0,-0.080899,-0.086263,-0.035764,0.15,0.99,0.622212
240,54000,"(11, 5, 0, 1)",0,-0.05,"(11, 5, 0, 0)",1,-0.097522,-0.090393,0.047522,0.15,0.99,0.619726
243,54500,"(7, 8, 0, 176)",2,-0.05,"(7, 8, 0, 175)",0,-0.063908,-0.07037,-0.043081,0.15,0.99,0.616015
245,55000,"(3, 1, 0, 126)",1,-0.05,"(3, 2, 0, 125)",0,-0.166887,-0.169593,-0.018044,0.15,0.99,0.613553
247,55500,"(7, 10, 0, 76)",2,-0.05,"(7, 10, 0, 75)",0,-0.099634,-0.106985,-0.049004,0.15,0.99,0.611101
249,56000,"(11, 9, 0, 26)",3,-0.05,"(11, 8, 0, 25)",0,-0.090219,-0.097312,-0.047282,0.15,0.99,0.608659
252,56500,"(5, 7, 0, 201)",0,-0.05,"(5, 6, 0, 200)",0,-0.022594,-0.035898,-0.088692,0.15,0.99,0.605015
254,57000,"(7, 12, 0, 151)",1,-0.05,"(7, 13, 0, 150)",0,-0.0408,-0.046876,-0.040511,0.15,0.99,0.602597
256,57500,"(1, 13, 0, 101)",1,-0.05,"(1, 14, 0, 100)",0,-0.075563,-0.080962,-0.035988,0.15,0.99,0.600189
258,58000,"(1, 1, 0, 51)",0,-0.05,"(1, 1, 0, 50)",0,-0.118245,-0.123664,-0.036123,0.15,0.99,0.597791
260,58500,"(7, 5, 0, 1)",0,-0.05,"(7, 5, 0, 0)",1,-0.143268,-0.129278,0.093268,0.15,0.99,0.595402
263,59000,"(11, 2, 0, 176)",3,-0.05,"(11, 1, 0, 175)",0,-0.178699,-0.185729,-0.046866,0.15,0.99,0.591837
265,59500,"(1, 14, 0, 126)",2,-0.05,"(1, 14, 0, 125)",0,-0.043657,-0.050476,-0.045465,0.15,0.99,0.589472
267,60000,"(13, 8, 0, 76)",3,-0.05,"(13, 7, 0, 75)",0,-0.05779,-0.065665,-0.052503,0.15,0.99,0.587116
269,60500,"(2, 5, 0, 26)",2,-0.05,"(3, 5, 0, 25)",0,-0.11531,-0.122076,-0.045104,0.15,0.99,0.58477
272,61000,"(5, 1, 0, 201)",1,-0.05,"(5, 1, 0, 200)",0,-0.354179,-0.360397,-0.041456,0.15,0.99,0.581268
274,61500,"(6, 1, 0, 151)",0,-0.05,"(5, 1, 0, 150)",0,-0.189168,-0.195639,-0.043138,0.15,0.99,0.578946
276,62000,"(13, 9, 0, 101)",1,-0.05,"(13, 9, 0, 100)",0,-0.029933,-0.037388,-0.049701,0.15,0.99,0.576632
278,62500,"(1, 6, 0, 51)",2,-0.05,"(1, 5, 0, 50)",0,-0.103712,-0.110972,-0.048402,0.15,0.99,0.574328
280,63000,"(10, 13, 0, 1)",0,-0.05,"(9, 13, 0, 0)",1,-0.098375,-0.091118,0.048375,0.15,0.99,0.572033
283,63500,"(5, 8, 0, 176)",2,-0.05,"(5, 8, 0, 175)",0,-0.098364,-0.105716,-0.049016,0.15,0.99,0.568608
285,64000,"(8, 1, 0, 126)",2,-0.05,"(8, 1, 0, 125)",0,-0.173477,-0.180397,-0.046133,0.15,0.99,0.566335
287,64500,"(10, 1, 0, 76)",2,-0.05,"(11, 1, 0, 75)",0,-0.11506,-0.124647,-0.063913,0.15,0.99,0.564072
289,65000,"(13, 9, 0, 26)",1,-0.05,"(13, 9, 0, 25)",0,-0.065424,-0.072825,-0.049346,0.15,0.99,0.561818
292,65500,"(11, 3, 0, 201)",1,-0.05,"(11, 3, 0, 200)",0,-0.014989,-0.022466,-0.04985,0.15,0.99,0.558454
294,66000,"(7, 13, 0, 151)",3,-0.05,"(7, 12, 0, 150)",0,-0.041466,-0.051025,-0.063722,0.15,0.99,0.556223
296,66500,"(3, 14, 0, 101)",2,-0.05,"(3, 14, 0, 100)",0,-0.042171,-0.049608,-0.049578,0.15,0.99,0.554
298,67000,"(3, 1, 0, 51)",2,-0.05,"(4, 1, 0, 50)",0,-0.124703,-0.131941,-0.048252,0.15,0.99,0.551786
300,67500,"(12, 5, 0, 1)",1,-0.05,"(12, 5, 0, 0)",1,-0.08805,-0.082342,0.03805,0.15,0.99,0.549581
