algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule
q_learning,sparse_seed1,sparse,1,3d29f3ca91,1,225,-11.250000000000025,-11.250000000000025,0.998,0.15,0,out_of_energy,0,0,1,0,114,15,0,0,0,33,0.04650871966197916,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,2,225,-11.250000000000025,-11.250000000000025,0.996004,0.15,0,out_of_energy,0,0,1,0,94,10,0,0,0,40,0.045998522771404954,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,3,225,-11.250000000000025,-11.250000000000023,0.994011992,0.15,0,out_of_energy,0,0,1,0,118,2,0,0,0,44,0.043769315337483905,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,4,225,-11.250000000000025,-11.250000000000025,0.992023968016,0.15,0,out_of_energy,0,0,1,0,97,6,0,0,0,49,0.043755931657523124,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,5,225,-11.250000000000025,-11.250000000000025,0.990039920079968,0.15,0,out_of_energy,0,0,1,0,132,19,0,0,0,60,0.04230912209996003,0.07539454878125001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,6,225,-11.250000000000025,-11.250000000000027,0.9880598402398081,0.15,0,out_of_energy,0,0,1,0,113,7,0,0,0,43,0.04183546401415336,0.07109444625457766,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,7,225,-11.250000000000025,-11.250000000000027,0.9860837205593285,0.15,0,out_of_energy,0,0,1,0,113,4,0,0,0,48,0.04439047328775566,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,8,225,-11.250000000000025,-11.250000000000025,0.9841115531182099,0.15,0,out_of_energy,0,0,1,0,105,4,0,0,0,43,0.04188921229807168,0.06850842436009336,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,9,225,-11.250000000000025,-11.250000000000025,0.9821433300119734,0.15,0,out_of_energy,0,0,1,0,110,3,0,0,0,43,0.040442018903996894,0.0691008125,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,10,225,-11.250000000000025,-11.250000000000025,0.9801790433519495,0.15,0,out_of_energy,0,0,1,0,111,3,0,0,0,41,0.03917968915598597,0.07459791125000001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,11,225,-11.250000000000025,-11.250000000000027,0.9782186852652456,0.15,0,out_of_energy,0,0,1,0,126,1,0,0,0,43,0.04058179360942843,0.07445732815625,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,12,225,-11.250000000000025,-11.250000000000027,0.976262247894715,0.15,0,out_of_energy,0,0,1,0,97,14,0,0,0,47,0.043752550870778506,0.070203425,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,13,225,-11.250000000000025,-11.250000000000027,0.9743097233989256,0.15,0,out_of_energy,0,0,1,0,109,6,0,0,0,52,0.0422772045484536,0.07193728315625,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,14,225,-11.250000000000025,-11.250000000000027,0.9723611039521278,0.15,0,out_of_energy,0,0,1,0,129,32,0,0,0,39,0.04161558445013141,0.08314862754390395,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,15,225,-11.250000000000025,-11.250000000000027,0.9704163817442236,0.15,0,out_of_energy,0,0,1,0,136,15,0,0,0,44,0.037892997647081234,0.0691008125,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,16,225,-11.250000000000025,-11.250000000000025,0.9684755489807352,0.15,0,out_of_energy,0,0,1,0,105,22,0,0,0,49,0.04296567116259319,0.06483886250000001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,17,225,-11.250000000000025,-11.250000000000025,0.9665385978827737,0.15,0,out_of_energy,0,0,1,0,116,10,0,0,0,33,0.03954036728944435,0.057425000000000004,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,18,225,-11.250000000000025,-11.250000000000025,0.9646055206870082,0.15,0,out_of_energy,0,0,1,0,109,18,0,0,0,42,0.04002647916385985,0.07268141013778259,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,19,225,-11.250000000000025,-11.250000000000025,0.9626763096456342,0.15,0,out_of_energy,0,0,1,0,110,16,0,0,0,51,0.04056044260971349,0.06787418530695313,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,20,225,-11.250000000000025,-11.250000000000025,0.9607509570263429,0.15,0,out_of_energy,0,0,1,0,104,0,0,0,0,48,0.0378155402489873,0.07642581809596315,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,21,225,-11.250000000000025,-11.250000000000025,0.9588294551122902,0.15,0,out_of_energy,0,0,1,0,107,9,0,0,0,40,0.03997251783836134,0.09072823533361066,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,22,225,-11.250000000000025,-11.250000000000027,0.9569117962020657,0.15,0,out_of_energy,0,0,1,0,107,39,0,0,0,44,0.03647341145514914,0.07224160420625,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,23,225,-11.250000000000025,-11.250000000000025,0.9549979726096616,0.15,0,out_of_energy,0,0,1,0,81,3,0,0,0,44,0.041006116643777644,0.0663785620578125,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,24,225,-11.250000000000025,-11.250000000000023,0.9530879766644422,0.15,0,out_of_energy,0,0,1,0,116,20,0,0,0,40,0.03668531275256261,0.07003803312500001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,25,225,-11.250000000000025,-11.250000000000023,0.9511818007111134,0.15,0,out_of_energy,0,0,1,0,123,8,0,0,0,46,0.034965336302349576,0.0864239152344389,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,26,225,-11.250000000000025,-11.250000000000021,0.9492794371096911,0.15,0,out_of_energy,0,0,1,0,99,7,0,0,0,47,0.03807817391151113,0.08571274926016016,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,27,225,-11.250000000000025,-11.250000000000021,0.9473808782354717,0.15,0,out_of_energy,0,0,1,0,100,14,0,0,0,44,0.03918572579270309,0.0723819595987095,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,28,225,-11.250000000000025,-11.25000000000002,0.9454861164790007,0.15,0,out_of_energy,0,0,1,0,94,19,0,0,0,44,0.039440179482539826,0.06483886250000001,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,29,225,-11.250000000000025,-11.25000000000002,0.9435951442460427,0.15,0,out_of_energy,0,0,1,0,103,17,0,0,0,42,0.03824224668677424,0.0798800371822534,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,30,225,-11.250000000000025,-11.25000000000002,0.9417079539575507,0.15,0,out_of_energy,0,0,1,0,98,16,0,0,0,54,0.040022867857681645,0.0647514081125,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,31,225,-11.250000000000025,-11.250000000000018,0.9398245380496356,0.15,0,out_of_energy,0,0,1,0,104,5,0,0,0,38,0.04031130431938714,0.06623693416132813,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,32,225,-11.250000000000025,-11.250000000000025,0.9379448889735363,0.15,0,out_of_energy,0,0,1,0,87,14,0,0,0,40,0.04220904913546633,0.0629265514835006,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,33,225,-11.250000000000025,-11.250000000000025,0.9360689991955893,0.15,0,out_of_energy,0,0,1,0,116,14,0,0,0,41,0.039963534813422116,0.0753198518039518,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,34,225,-11.250000000000025,-11.250000000000023,0.9341968611971981,0.15,0,out_of_energy,0,0,1,0,115,1,0,0,0,45,0.037785759510093705,0.07708187901838179,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,35,225,-11.250000000000025,-11.250000000000023,0.9323284674748037,0.15,0,out_of_energy,0,0,1,0,108,16,0,0,0,44,0.04062340064307118,0.08755446624954304,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,36,225,-11.250000000000025,-11.250000000000021,0.930463810539854,0.15,0,out_of_energy,0,0,1,0,98,10,0,0,0,55,0.04356283131594277,0.09199210838308015,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,37,225,-11.250000000000025,-11.250000000000021,0.9286028829187744,0.15,0,out_of_energy,0,0,1,0,114,10,0,0,0,45,0.03888262054360344,0.06732330537359124,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,38,225,-11.250000000000025,-11.250000000000021,0.9267456771529368,0.15,0,out_of_energy,0,0,1,0,96,9,0,0,0,52,0.041165583167413075,0.07215613940202266,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,39,225,-11.250000000000025,-11.25000000000002,0.9248921857986309,0.15,0,out_of_energy,0,0,1,0,102,8,0,0,0,49,0.042199838107791855,0.0735501995890625,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,40,225,-11.250000000000025,-11.250000000000025,0.9230424014270336,0.15,0,out_of_energy,0,0,1,0,96,18,0,0,0,40,0.040247185932222686,0.08712296169530157,0.0,0.0,0.99,8,exponential
q_learning,sparse_seed1,sparse,1,3d29f3ca91,41,225,-11.250000000000025,-11.250000000000025,0.9211963166241796,0.15,0,out_of_energy,0,0,1,0,100,2,0,0,0,50,0.037315388438204686,0.07311257577777266,0.0,0.0,0.99,8,exponential
