algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,1,225,-277.25000000000114,-277.25000000000114,0.998,0.1,0,out_of_energy,0,0,1,0,111,28,0,0,0,34,1.4718093153195682,20.92652712864626,62.79555555555555,125.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,2,225,-214.75,-246.00000000000057,0.996004,0.1,0,out_of_energy,0,0,1,0,124,12,0,0,0,47,1.1573029200918437,19.451027611179246,62.43555555555555,115.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,3,225,-238.7500000000012,-243.58333333333408,0.994011992,0.1,0,out_of_energy,0,0,1,0,120,18,0,0,0,43,1.2877815206361345,20.63120575524807,62.471111111111114,120.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,4,225,-224.2500000000014,-238.7500000000009,0.992023968016,0.1,0,out_of_energy,0,0,1,0,103,17,0,0,0,45,1.1699016151049142,20.582992578717473,69.17777777777778,136.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,5,225,-199.2500000000009,-230.8500000000009,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,113,11,0,0,0,51,1.175022173550178,20.945,66.84444444444445,133.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,6,225,-204.25000000000097,-226.41666666666757,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,109,12,0,0,0,44,1.1427140326119647,19.55,64.78222222222222,137.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,7,225,-341.7500000000008,-242.89285714285805,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,104,41,0,0,0,46,1.8729364049078852,21.05,76.95555555555555,140.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,8,225,-207.7500000000014,-238.50000000000097,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,98,15,0,0,0,32,1.1421803162221666,20.55,67.4088888888889,136.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,9,225,-147.7499999999995,-228.41666666666748,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,110,2,0,0,0,45,0.864588391830583,22.076154890912456,60.03111111111111,131.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,10,225,-147.24999999999963,-220.3000000000007,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,117,2,0,0,0,41,0.9360717830208326,21.06090144190604,63.373333333333335,120.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,11,225,-170.74999999999966,-215.79545454545513,0.9782186852652456,0.1,0,out_of_energy,0,0,1,0,108,6,0,0,0,47,1.025335463049646,19.526480352935256,69.61777777777777,138.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,12,225,-220.7500000000008,-216.20833333333394,0.976262247894715,0.1,0,out_of_energy,0,0,1,0,100,18,0,0,0,50,1.2062553730381533,21.05,80.4,150.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,13,225,-205.25000000000017,-215.36538461538518,0.9743097233989256,0.1,0,out_of_energy,0,0,1,0,121,10,0,0,0,38,1.1463036514728235,20.945,62.15111111111111,132.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,14,225,-155.74999999999974,-211.10714285714334,0.9723611039521278,0.1,0,out_of_energy,0,0,1,0,126,0,0,0,0,40,0.931218130658793,20.269248781341435,56.28,103.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,15,225,-297.2500000000014,-216.85000000000053,0.9704163817442236,0.1,0,out_of_energy,0,0,1,0,101,32,0,0,0,45,1.5993031199272718,19.835071949312223,73.26222222222222,134.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,16,225,-223.25000000000102,-217.2500000000006,0.9684755489807352,0.1,0,out_of_energy,0,0,1,0,109,16,0,0,0,46,1.2462733404509279,19.55,67.85333333333334,136.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,17,225,-191.75000000000017,-215.75000000000057,0.9665385978827737,0.1,0,out_of_energy,0,0,1,0,106,10,0,0,0,46,1.0965849506770922,20.479919678173886,61.053333333333335,140.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,18,225,-242.75000000000094,-217.25000000000057,0.9646055206870082,0.1,0,out_of_energy,0,0,1,0,120,19,0,0,0,51,1.439962158641883,20.256293314256542,66.04,123.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed2,shaped,2,3d29f3ca91,19,225,-276.7500000000009,-220.381578947369,0.9626763096456342,0.1,0,out_of_energy,0,0,1,0,98,29,0,0,0,37,1.5987764433333622,19.55,66.38666666666667,134.0,0.99,8,exponential,True
