algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,1,225,-222.75000000000023,-222.75000000000023,0.998,0.1,0,out_of_energy,0,0,1,0,114,15,0,0,0,33,1.1635832935759194,19.595000000000002,69.64888888888889,147.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,2,225,-169.75000000000006,-196.25000000000014,0.996004,0.1,0,out_of_energy,0,0,1,0,94,10,0,0,0,40,1.0025001986218331,20.55,69.07111111111111,129.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,3,225,-306.2500000000012,-232.91666666666717,0.994011992,0.1,0,out_of_energy,0,0,1,0,121,30,0,0,0,44,1.507244454368599,20.55,70.51555555555555,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,4,225,-153.24999999999966,-213.00000000000028,0.992023968016,0.1,0,out_of_energy,0,0,1,0,99,4,0,0,0,49,0.8715344755973782,19.1355,71.95555555555555,146.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,5,225,-198.75000000000057,-210.15000000000038,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,92,15,0,0,0,60,1.0979893026408059,19.500500000000002,66.32,129.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,6,225,-160.74999999999977,-201.91666666666694,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,104,6,0,0,0,43,0.9221199111200777,20.945,71.60888888888888,137.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,7,225,-250.75000000000094,-208.8928571428575,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,98,24,0,0,0,48,1.3292600081051886,19.876844000000002,67.29777777777778,128.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,8,225,-167.75000000000017,-203.75000000000034,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,108,7,0,0,0,43,0.9475337875757097,19.55,66.69333333333333,137.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,9,225,-162.24999999999991,-199.1388888888892,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,117,3,0,0,0,43,0.919105435453128,20.6859138455,58.013333333333335,125.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed1,shaped,1,3d29f3ca91,10,225,-171.75000000000003,-196.40000000000026,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,110,5,0,0,0,41,0.9181072717564184,20.864776517314002,57.82666666666667,121.0,0.99,8,exponential,True
