algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,1,225,-212.25000000000045,-212.25000000000045,0.998,0.1,0,out_of_energy,0,0,1,0,111,14,0,0,0,52,1.1365729670744789,21.05,67.62222222222222,141.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,2,225,-148.74999999999955,-180.5,0.996004,0.1,0,out_of_energy,0,0,1,0,100,5,0,0,0,40,0.8698718955748402,20.439246728071257,64.24,127.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,3,225,-142.7499999999996,-167.91666666666654,0.994011992,0.1,0,out_of_energy,0,0,1,0,100,2,0,0,0,42,0.8407079181635732,26.05,62.11555555555555,124.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,4,225,-274.75000000000097,-194.62500000000014,0.992023968016,0.1,0,out_of_energy,0,0,1,0,106,27,0,0,0,51,1.410467429217164,20.469945074502615,68.82666666666667,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,5,225,-161.25000000000003,-187.9500000000001,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,105,6,0,0,0,45,0.9493595649341539,19.496000001428428,65.26666666666667,135.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,6,225,-226.75000000000125,-194.41666666666697,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,102,19,0,0,0,40,1.1745493121900539,19.454957321807566,66.64444444444445,139.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,7,225,-265.7500000000004,-204.60714285714317,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,120,23,0,0,0,46,1.34882493662685,20.804248526995924,59.937777777777775,120.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,8,225,-143.74999999999955,-197.00000000000023,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,110,0,0,0,0,49,0.8364727827370497,21.05,64.11111111111111,124.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,9,225,-309.75000000000136,-209.52777777777814,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,104,35,0,0,0,35,1.5596885510806677,20.347325582878575,66.64444444444445,129.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.3_seed3,shaped,3,4a77b6e251,10,225,-208.75000000000117,-209.45000000000044,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,112,12,0,0,0,53,1.0902216289135975,19.55276373561692,66.32,137.0,0.99,8,exponential,True
