algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,1,225,-11.250000000000025,-11.250000000000025,0.998,0.1,0,out_of_energy,0,0,1,0,102,3,0,0,0,44,0.048968240152886346,0.08333988905632739,62.77777777777778,138.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,2,225,-11.250000000000025,-11.250000000000025,0.996004,0.1,0,out_of_energy,0,0,1,0,105,22,0,0,0,45,0.04851423096964538,0.07824223267595488,66.7911111111111,128.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,3,225,-11.250000000000025,-11.250000000000023,0.994011992,0.1,0,out_of_energy,0,0,1,0,106,10,0,0,0,43,0.048587023807160075,0.08913929747329069,71.89333333333333,141.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,4,225,-11.250000000000025,-11.250000000000025,0.992023968016,0.1,0,out_of_energy,0,0,1,0,113,20,0,0,0,41,0.048421769783513625,0.0965201857701618,66.13777777777777,134.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,5,225,-11.250000000000025,-11.250000000000025,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,94,25,0,0,0,54,0.04877403590434235,0.11015794643654267,68.5111111111111,133.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,6,225,-11.250000000000025,-11.250000000000027,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,109,2,0,0,0,41,0.048472806399575935,0.13665517126539012,66.92444444444445,123.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,7,225,-11.250000000000025,-11.250000000000027,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,115,11,0,0,0,46,0.048556652194978935,0.13707981808461903,76.5911111111111,148.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,8,225,-11.250000000000025,-11.250000000000025,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,112,5,0,0,0,48,0.04875800840648853,0.1083609267448469,64.53777777777778,123.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,9,225,-11.250000000000025,-11.250000000000025,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,109,7,0,0,0,38,0.048523102040776235,0.15290222432483724,69.08,134.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,10,225,-11.250000000000025,-11.250000000000025,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,111,10,0,0,0,35,0.0498143513007921,0.12048800674433523,71.25777777777778,135.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,11,225,-11.250000000000025,-11.250000000000027,0.9782186852652456,0.1,0,out_of_energy,0,0,1,0,118,33,0,0,0,45,0.048486728574136474,0.11887737099586762,57.95111111111111,121.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,12,225,-11.250000000000025,-11.250000000000027,0.976262247894715,0.1,0,out_of_energy,0,0,1,0,129,10,0,0,0,39,0.048930685683580714,0.14557649898689537,45.995555555555555,99.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,13,225,-11.250000000000025,-11.250000000000027,0.9743097233989256,0.1,0,out_of_energy,0,0,1,0,103,0,0,0,0,29,0.049317340105960554,0.19684227168322732,57.306666666666665,114.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,14,225,-11.250000000000025,-11.250000000000027,0.9723611039521278,0.1,0,out_of_energy,0,0,1,0,111,5,0,0,0,41,0.048721913118234386,0.12111993927017582,75.53333333333333,138.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,15,225,-11.250000000000025,-11.250000000000027,0.9704163817442236,0.1,0,out_of_energy,0,0,1,0,93,20,0,0,0,52,0.048464298881236795,0.12331166689754663,77.39555555555556,149.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,16,225,-11.250000000000025,-11.250000000000025,0.9684755489807352,0.1,0,out_of_energy,0,0,1,0,103,18,0,0,0,42,0.04882710556624457,0.13853211171178847,63.96,124.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,17,225,-11.250000000000025,-11.250000000000025,0.9665385978827737,0.1,0,out_of_energy,0,0,1,0,119,2,0,0,0,41,0.048989150983846964,0.14932590570961948,59.86222222222222,134.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,18,225,-11.250000000000025,-11.250000000000025,0.9646055206870082,0.1,0,out_of_energy,0,0,1,0,123,3,0,0,0,42,0.05174111954944615,0.24154918992910274,52.44,125.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,19,225,-11.250000000000025,-11.250000000000025,0.9626763096456342,0.1,0,out_of_energy,0,0,1,0,117,12,0,0,0,35,0.04864839660565094,0.12222282791421903,52.57333333333333,115.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,20,225,-11.250000000000025,-11.250000000000025,0.9607509570263429,0.1,0,out_of_energy,0,0,1,0,122,19,0,0,0,42,0.052161887060063084,0.1763336771258092,49.8,110.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,21,225,-11.250000000000025,-11.250000000000025,0.9588294551122902,0.1,0,out_of_energy,0,0,1,0,102,17,0,0,0,44,0.04958467705356064,0.23665418609592465,56.49333333333333,120.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,22,225,-11.250000000000025,-11.250000000000027,0.9569117962020657,0.1,0,out_of_energy,0,0,1,0,92,4,0,0,0,50,0.05164825163628651,0.18044553366745922,68.55555555555556,131.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,23,225,-11.250000000000025,-11.250000000000025,0.9549979726096616,0.1,0,out_of_energy,0,0,1,0,104,11,0,0,0,34,0.052044880062086255,0.1731021584295684,65.85777777777778,120.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,24,225,-11.250000000000025,-11.250000000000023,0.9530879766644422,0.1,0,out_of_energy,0,0,1,0,91,1,0,0,0,45,0.05350686942897358,0.20134289200983171,63.83555555555556,134.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,25,225,-11.250000000000025,-11.250000000000023,0.9511818007111134,0.1,0,out_of_energy,0,0,1,0,120,8,0,0,0,39,0.04949829059915658,0.15926053778557786,59.90222222222222,125.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,26,225,-11.250000000000025,-11.250000000000021,0.9492794371096911,0.1,0,out_of_energy,0,0,1,0,105,20,0,0,0,35,0.05101252636720059,0.1816017009405817,73.24444444444444,146.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,27,225,-11.250000000000025,-11.250000000000021,0.9473808782354717,0.1,0,out_of_energy,0,0,1,0,105,11,0,0,0,46,0.05111070701691871,0.22896364842918443,64.83111111111111,117.0,0.99,8,exponential,True
sarsa_lambda,sparse_seed5,sparse,5,4a77b6e251,28,225,-11.250000000000025,-11.25000000000002,0.9454861164790007,0.1,0,out_of_energy,0,0,1,0,115,20,0,0,0,40,0.050101119590709925,0.20976068834170714,65.98222222222222,134.0,0.99,8,exponential,True
