algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,1,225,-148.74999999999955,-148.74999999999955,0.998,0.1,0,out_of_energy,0,0,1,0,102,3,0,0,0,44,0.8779373548886128,19.55,62.77777777777778,138.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,2,225,-250.25000000000122,-199.5000000000004,0.996004,0.1,0,out_of_energy,0,0,1,0,105,22,0,0,0,45,1.2969897905410446,20.55,66.7911111111111,128.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,3,225,-186.75000000000045,-195.25000000000043,0.994011992,0.1,0,out_of_energy,0,0,1,0,106,10,0,0,0,43,1.028855804352594,19.538065113359778,71.89333333333333,141.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,4,225,-242.25000000000122,-207.00000000000063,0.992023968016,0.1,0,out_of_energy,0,0,1,0,113,20,0,0,0,41,1.2995776979362266,20.31697556949501,66.13777777777777,134.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,5,225,-265.7500000000012,-218.75000000000074,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,92,28,0,0,0,54,1.4374414300645766,19.55,69.8,136.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,6,225,-147.24999999999957,-206.83333333333385,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,107,2,0,0,0,41,0.9092140925631889,19.340105,55.94222222222222,116.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,7,225,-203.2500000000004,-206.3214285714291,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,115,11,0,0,0,46,1.0752025742299232,19.479598587821698,76.5911111111111,148.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,8,225,-189.25000000000014,-204.18750000000048,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,133,5,0,0,0,48,0.9963914536343396,20.079333115026394,61.45777777777778,113.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,9,225,-170.25000000000009,-200.41666666666708,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,109,6,0,0,0,38,0.9902007270563691,19.42239822067298,72.89333333333333,127.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed5,shaped,5,4a77b6e251,10,225,-159.7499999999999,-196.35000000000036,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,112,3,0,0,0,35,0.8975169895888359,20.49470106434626,59.92,128.0,0.99,8,exponential,True
