algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,1,225,-11.250000000000025,-11.250000000000025,0.998,0.1,0,out_of_energy,0,0,1,0,114,15,0,0,0,33,0.04942024375753644,0.06830163945500001,69.64888888888889,147.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,2,225,-11.250000000000025,-11.250000000000025,0.996004,0.1,0,out_of_energy,0,0,1,0,94,10,0,0,0,40,0.04948134458359996,0.0780158360044658,69.31111111111112,133.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,3,225,-11.250000000000025,-11.250000000000023,0.994011992,0.1,0,out_of_energy,0,0,1,0,117,1,0,0,0,44,0.049082984852094995,0.09747436626554232,67.78666666666666,134.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,4,225,-11.250000000000025,-11.250000000000025,0.992023968016,0.1,0,out_of_energy,0,0,1,0,97,6,0,0,0,49,0.04926587652578776,0.08140764357634858,63.55555555555556,132.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,5,225,-11.250000000000025,-11.250000000000025,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,132,19,0,0,0,60,0.04910453458777893,0.08053928680364249,45.89333333333333,103.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,6,225,-11.250000000000025,-11.250000000000027,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,113,7,0,0,0,43,0.049044213224030034,0.08097838946959798,72.14666666666666,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,7,225,-11.250000000000025,-11.250000000000027,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,106,2,0,0,0,48,0.04894428644612724,0.07942387250868968,66.82222222222222,131.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,8,225,-11.250000000000025,-11.250000000000025,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,105,4,0,0,0,43,0.049096251303293266,0.08001583744164721,63.04888888888889,128.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,9,225,-11.250000000000025,-11.250000000000025,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,110,3,0,0,0,43,0.04892242338392742,0.08870175831679951,57.977777777777774,127.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,10,225,-11.250000000000025,-11.250000000000025,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,111,3,0,0,0,41,0.048776616313217114,0.08480803020182168,58.87111111111111,128.0,0.99,8,exponential,True
sarsa_lambda,sweep_sparse_lam0.0_seed1,sparse,1,4a77b6e251,11,225,-11.250000000000025,-11.250000000000027,0.9782186852652456,0.1,0,out_of_energy,0,0,1,0,117,15,0,0,0,43,0.04871999834757346,0.10356409086838007,61.38666666666666,112.0,0.99,8,exponential,True
