algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,1,225,-299.75000000000153,-299.75000000000153,0.998,0.1,0,out_of_energy,0,0,1,0,108,32,0,0,0,51,1.5016649156592934,20.945,63.23555555555556,122.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,2,225,-153.24999999999972,-226.50000000000063,0.996004,0.1,0,out_of_energy,0,0,1,0,93,7,0,0,0,51,0.911670781733273,21.05,71.93333333333334,147.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,3,225,-231.75000000000045,-228.25000000000057,0.994011992,0.1,0,out_of_energy,0,0,1,0,112,17,0,0,0,38,1.1961435285965893,20.55,71.18222222222222,138.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,4,225,-142.24999999999957,-206.7500000000003,0.992023968016,0.1,0,out_of_energy,0,0,1,0,109,0,0,0,0,35,0.8280786772474272,20.666209292134702,70.35111111111111,136.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,5,225,-214.25000000000128,-208.2500000000005,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,95,17,0,0,0,42,1.2857057505558214,20.55,59.22666666666667,131.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,6,225,-268.2500000000006,-218.25000000000054,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,121,23,0,0,0,36,1.3131785033231775,24.73881588375523,59.70666666666666,120.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,7,225,-318.75000000000176,-232.60714285714357,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,100,37,0,0,0,43,1.6484966049598926,18.31425739932913,71.54666666666667,144.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,8,225,-196.25000000000009,-228.06250000000063,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,97,12,0,0,0,49,1.0568974154420328,20.410612045033176,70.83555555555556,146.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,9,225,-202.25000000000074,-225.19444444444508,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,115,11,0,0,0,41,1.063767594319947,20.306899121846012,70.08888888888889,127.0,0.99,8,exponential,True
sarsa_lambda,shaped_seed4,shaped,4,4a77b6e251,10,225,-207.25000000000006,-223.4000000000006,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,95,17,0,0,0,34,1.1196888490487302,18.353311202199702,64.96888888888888,133.0,0.99,8,exponential,True
