algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,1,225,-277.25000000000114,-277.25000000000114,0.998,0.1,0,out_of_energy,0,0,1,0,111,28,0,0,0,34,1.4514263514394892,20.9198148455,62.79555555555555,125.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,2,225,-214.75,-246.00000000000057,0.996004,0.1,0,out_of_energy,0,0,1,0,124,12,0,0,0,47,1.1522041763331758,19.589555,62.43555555555555,115.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,3,225,-238.7500000000012,-243.58333333333408,0.994011992,0.1,0,out_of_energy,0,0,1,0,120,18,0,0,0,43,1.257534707493515,20.848579895,62.471111111111114,120.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,4,225,-224.2500000000014,-238.7500000000009,0.992023968016,0.1,0,out_of_energy,0,0,1,0,103,17,0,0,0,45,1.167205975953911,20.734286819105,69.17777777777778,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,5,225,-199.2500000000009,-230.8500000000009,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,113,11,0,0,0,51,1.0674438051721857,20.945,66.84444444444445,133.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,6,225,-198.75000000000097,-225.5000000000009,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,104,13,0,0,0,44,1.1269254505725232,20.55,64.21333333333334,132.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,7,225,-300.7500000000003,-236.25000000000082,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,108,32,0,0,0,46,1.541747148440398,21.05,67.82222222222222,130.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,8,225,-205.75000000000134,-232.4375000000009,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,96,15,0,0,0,32,1.093348489749786,20.55,68.47111111111111,137.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,9,225,-147.7499999999995,-223.02777777777854,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,110,2,0,0,0,45,0.8526740074150408,23.934137036408426,60.03111111111111,131.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,10,225,-147.24999999999963,-215.45000000000064,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,117,2,0,0,0,41,0.8758971591482146,21.130496045,63.373333333333335,120.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,11,225,-142.74999999999955,-208.84090909090963,0.9782186852652456,0.1,0,out_of_energy,0,0,1,0,102,2,0,0,0,47,0.839013802451737,20.495,69.08444444444444,138.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,12,225,-135.24999999999957,-202.7083333333338,0.976262247894715,0.1,0,out_of_energy,0,0,1,0,107,1,0,0,0,50,0.8350440842806994,21.05,65.31111111111112,120.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,13,225,-122.74999999999952,-196.5576923076927,0.9743097233989256,0.1,0,out_of_energy,0,0,1,0,94,0,0,0,0,38,0.8029883764378936,19.509383965791187,55.03111111111111,119.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,14,225,-135.2499999999996,-192.17857142857176,0.9723611039521278,0.1,0,out_of_energy,0,0,1,0,103,0,0,0,0,40,0.8075717941032428,19.595000000000002,56.78666666666667,116.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,15,225,-234.75000000000088,-195.01666666666702,0.9704163817442236,0.1,0,out_of_energy,0,0,1,0,114,18,0,0,0,45,1.210698451406161,19.500500000000002,57.14666666666667,110.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,16,225,-298.2500000000008,-201.46875000000037,0.9684755489807352,0.1,0,out_of_energy,0,0,1,0,113,30,0,0,0,46,1.4588034328975257,20.55,61.93333333333333,125.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,17,225,-171.74999999999974,-199.72058823529443,0.9665385978827737,0.1,0,out_of_energy,0,0,1,0,102,8,0,0,0,46,0.9669131482410384,19.651232233884674,56.217777777777776,121.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,18,225,-181.25000000000034,-198.69444444444477,0.9646055206870082,0.1,0,out_of_energy,0,0,1,0,105,8,0,0,0,51,0.9872599151835604,19.55,60.01777777777778,122.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,19,225,-208.25000000000094,-199.197368421053,0.9626763096456342,0.1,0,out_of_energy,0,0,1,0,111,13,0,0,0,37,1.132226426992217,19.55,72.72444444444444,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,20,225,-192.75000000000014,-198.87500000000034,0.9607509570263429,0.1,0,out_of_energy,0,0,1,0,98,14,0,0,0,33,1.0634216714148053,20.842193830427206,69.86222222222223,133.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,21,225,-194.25000000000088,-198.65476190476224,0.9588294551122902,0.1,0,out_of_energy,0,0,1,0,103,12,0,0,0,46,1.0815735493280567,20.85621226500805,57.46222222222222,123.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,22,225,-164.75000000000006,-197.1136363636367,0.9569117962020657,0.1,0,out_of_energy,0,0,1,0,104,6,0,0,0,48,0.9520076220890716,20.916528519914834,58.86666666666667,124.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,23,225,-211.750000000001,-197.75000000000037,0.9549979726096616,0.1,0,out_of_energy,0,0,1,0,112,15,0,0,0,43,1.1894651851863778,20.4725826293093,58.83555555555556,120.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,24,225,-146.24999999999957,-195.60416666666706,0.9530879766644422,0.1,0,out_of_energy,0,0,1,0,105,1,0,0,0,43,0.818501065608842,21.05,73.53333333333333,146.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,25,225,-172.25000000000009,-194.67000000000036,0.9511818007111134,0.1,0,out_of_energy,0,0,1,0,101,9,0,0,0,32,0.9076471803945652,20.628577838006265,65.66222222222223,124.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,26,225,-176.2499999999998,-193.96153846153882,0.9492794371096911,0.1,0,out_of_energy,0,0,1,0,125,4,0,0,0,59,0.9317765468402008,20.995055,55.20444444444445,105.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,27,225,-161.75000000000023,-192.76851851851885,0.9473808782354717,0.1,0,out_of_energy,0,0,1,0,88,8,0,0,0,45,0.9550748507335308,19.595000000000002,65.60888888888888,133.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,28,225,-157.2499999999998,-191.5000000000003,0.9454861164790007,0.1,0,out_of_energy,0,0,1,0,93,7,0,0,0,43,0.9387486086387632,20.629737582016396,80.08444444444444,146.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,29,225,-150.7499999999996,-190.0948275862072,0.9435951442460427,0.1,0,out_of_energy,0,0,1,0,110,5,0,0,0,54,0.9283286095364488,20.945,75.39111111111112,145.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,30,225,-129.74999999999963,-188.08333333333363,0.9417079539575507,0.1,0,out_of_energy,0,0,1,0,94,1,0,0,0,36,0.8163394000585448,20.300938758899207,68.55555555555556,134.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,31,225,-176.25000000000017,-187.7016129032261,0.9398245380496356,0.1,0,out_of_energy,0,0,1,0,121,6,0,0,0,54,1.0208604220091353,20.468004989576706,65.13777777777777,131.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,32,225,-184.75000000000054,-187.60937500000026,0.9379448889735363,0.1,0,out_of_energy,0,0,1,0,102,10,0,0,0,46,1.0253180730454223,20.495,60.84444444444444,125.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,33,225,-179.24999999999974,-187.35606060606085,0.9360689991955893,0.1,0,out_of_energy,0,0,1,0,93,11,0,0,0,52,1.0288756409789417,20.5922230067974,70.69777777777777,138.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,34,225,-168.74999999999986,-186.808823529412,0.9341968611971981,0.1,0,out_of_energy,0,0,1,0,90,9,0,0,0,48,0.9331210779398115,17.871950000000002,67.52,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,35,225,-164.24999999999994,-186.16428571428594,0.9323284674748037,0.1,0,out_of_energy,0,0,1,0,105,5,0,0,0,59,0.9229121086481931,19.2739265191445,58.49333333333333,126.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,36,225,-147.24999999999955,-185.08333333333354,0.930463810539854,0.1,0,out_of_energy,0,0,1,0,101,2,0,0,0,43,0.8556482473935435,20.945,66.08444444444444,132.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,37,225,-214.75000000000077,-185.88513513513536,0.9286028829187744,0.1,0,out_of_energy,0,0,1,0,118,14,0,0,0,44,1.1092213053673585,20.677928632023946,64.09777777777778,130.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,38,225,-172.25000000000006,-185.5263157894739,0.9267456771529368,0.1,0,out_of_energy,0,0,1,0,117,7,0,0,0,36,0.9871765630924582,21.05,63.89333333333333,123.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,39,225,-224.7500000000006,-186.53205128205153,0.9248921857986309,0.1,0,out_of_energy,0,0,1,0,110,17,0,0,0,56,1.1608121436020296,20.873652246818615,81.59555555555555,151.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,40,225,-147.74999999999966,-185.56250000000023,0.9230424014270336,0.1,0,out_of_energy,0,0,1,0,74,9,0,0,0,32,0.8915360377266339,17.76100771903677,75.03555555555556,151.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,41,225,-196.75000000000023,-185.83536585365877,0.9211963166241796,0.1,0,out_of_energy,0,0,1,0,104,12,0,0,0,46,1.1100171317490823,25.445,67.95111111111112,145.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,42,225,-141.24999999999955,-184.77380952380975,0.9193539239909312,0.1,0,out_of_energy,0,0,1,0,111,0,0,0,0,46,0.8238905548603942,19.444562873599526,62.431111111111115,120.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,43,225,-249.25000000000003,-186.2732558139537,0.9175152161429493,0.1,0,out_of_energy,0,0,1,0,107,22,0,0,0,41,1.2660170723260329,22.777615547730647,64.79555555555555,128.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.0_seed2,shaped,2,4a77b6e251,44,225,-190.75000000000043,-186.3750000000002,0.9156801857106633,0.1,0,out_of_energy,0,0,1,0,116,9,0,0,0,54,1.1023539253311099,20.51835226011267,67.56,135.0,0.99,8,exponential,True
